date,id,poc,pm2.5,daily_aqi,site_name,aqs_parameter_desc,cbsa_code,cbsa_name,county
5/11/21,190130009,3,6.7,28,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/12/21,190130009,3,7,29,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/13/21,190130009,3,8.3,35,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/14/21,190130009,3,7.2,30,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/15/21,190130009,3,9.6,40,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/16/21,190130009,3,9.8,41,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/17/21,190130009,3,6.2,26,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/18/21,190130009,3,6.6,28,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/19/21,190130009,3,7.6,32,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/20/21,190130009,3,6.3,26,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/21/21,190130009,3,5.5,23,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/22/21,190130009,3,3.6,15,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/23/21,190130009,3,5,21,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/24/21,190130009,3,8.1,34,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/25/21,190130009,3,7.2,30,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/26/21,190130009,3,4.2,18,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/27/21,190130009,3,3.5,15,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/28/21,190130009,3,3.8,16,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/29/21,190130009,3,6.5,27,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/30/21,190130009,3,10.9,45,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
5/31/21,190130009,3,7.9,33,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/1/21,190130009,3,5.5,23,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/2/21,190130009,3,8.9,37,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/3/21,190130009,3,7.2,30,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/4/21,190130009,3,6.2,26,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/5/21,190130009,3,7,29,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/6/21,190130009,3,6.9,29,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/7/21,190130009,3,5.5,23,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/8/21,190130009,3,5.5,23,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/9/21,190130009,3,5.7,24,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/10/21,190130009,3,7.2,30,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/11/21,190130009,3,8.4,35,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/12/21,190130009,3,6.2,26,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/13/21,190130009,3,7.4,31,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/14/21,190130009,3,6.7,28,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/15/21,190130009,3,9,38,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/16/21,190130009,3,9.3,39,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/17/21,190130009,3,7.5,31,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/18/21,190130009,3,6.7,28,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/19/21,190130009,3,5.8,24,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/20/21,190130009,3,7,29,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/21/21,190130009,3,4.4,18,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/22/21,190130009,3,4.1,17,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/23/21,190130009,3,5.8,24,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/24/21,190130009,3,5.7,24,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/25/21,190130009,3,5.7,24,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/26/21,190130009,3,0.7,3,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/27/21,190130009,3,3.6,15,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/28/21,190130009,3,5.2,22,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/29/21,190130009,3,3.8,16,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
6/30/21,190130009,3,4.6,19,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/1/21,190130009,3,10.4,43,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/2/21,190130009,3,10.5,44,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/3/21,190130009,3,12.2,51,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/4/21,190130009,3,18.4,64,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/5/21,190130009,3,11.2,47,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/6/21,190130009,3,9.9,41,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/7/21,190130009,3,1.6,7,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/8/21,190130009,3,3.2,13,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/9/21,190130009,3,4.1,17,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/10/21,190130009,3,6.3,26,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/11/21,190130009,3,5.7,24,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/12/21,190130009,3,6.4,27,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/13/21,190130009,3,8.3,35,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/14/21,190130009,3,7.4,31,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/15/21,190130009,3,7,29,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/16/21,190130009,3,17.2,62,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/17/21,190130009,3,18.4,64,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/18/21,190130009,3,12,50,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/19/21,190130009,3,8.9,37,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/20/21,190130009,3,12.7,52,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/21/21,190130009,3,17,61,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/22/21,190130009,3,17.9,63,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/23/21,190130009,3,19.4,66,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/24/21,190130009,3,11.2,47,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/25/21,190130009,3,14.7,56,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/26/21,190130009,3,16.6,60,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/27/21,190130009,3,13,53,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/28/21,190130009,3,13.7,54,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/29/21,190130009,3,24,76,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/30/21,190130009,3,20.7,69,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
7/31/21,190130009,3,27,82,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/1/21,190130009,3,31,91,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/2/21,190130009,3,7.2,30,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/3/21,190130009,3,15.3,58,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/4/21,190130009,3,14.5,56,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/5/21,190130009,3,10.8,45,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/6/21,190130009,3,13.2,53,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/7/21,190130009,3,16.4,60,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/8/21,190130009,3,9.2,38,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/9/21,190130009,3,5.4,23,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/10/21,190130009,3,7.7,32,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/11/21,190130009,3,8.1,34,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/12/21,190130009,3,6.6,28,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/13/21,190130009,3,4.6,19,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/14/21,190130009,3,8.4,35,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/15/21,190130009,3,10.2,43,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/16/21,190130009,3,7.2,30,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/17/21,190130009,3,8.4,35,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/18/21,190130009,3,10,42,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/19/21,190130009,3,11.9,50,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/20/21,190130009,3,9.9,41,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/21/21,190130009,3,2.6,11,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/22/21,190130009,3,5,21,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/23/21,190130009,3,4.3,18,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/24/21,190130009,3,4.6,19,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/25/21,190130009,3,4.7,20,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/26/21,190130009,3,5.4,23,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/27/21,190130009,3,6,25,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/28/21,190130009,3,6.9,29,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/29/21,190130009,3,7.7,32,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/30/21,190130009,3,8.5,35,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
8/31/21,190130009,3,9.2,38,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/1/21,190130009,4,15.3,58,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/2/21,190130009,4,19.2,66,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/3/21,190130009,4,18,63,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/4/21,190130009,4,12.1,51,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/5/21,190130009,4,11.8,49,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/6/21,190130009,4,23.2,74,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/7/21,190130009,4,19,66,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/8/21,190130009,4,16.5,60,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/9/21,190130009,4,10.4,43,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/10/21,190130009,4,14.4,56,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/11/21,190130009,4,7.4,31,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/12/21,190130009,4,11.7,49,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/13/21,190130009,4,12.3,51,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/14/21,190130009,4,9.8,41,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/15/21,190130009,4,5.1,21,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/16/21,190130009,4,5.1,21,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/17/21,190130009,4,7.7,32,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/18/21,190130009,4,9.7,40,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/19/21,190130009,4,8.8,37,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/20/21,190130009,4,4.5,19,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/21/21,190130009,4,2.8,12,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/22/21,190130009,4,5.9,25,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/23/21,190130009,4,10.7,45,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/24/21,190130009,4,15,57,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/25/21,190130009,4,8.9,37,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/26/21,190130009,4,4.2,18,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/27/21,190130009,4,7.8,33,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/28/21,190130009,4,16.5,60,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/29/21,190130009,4,19.2,66,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/30/21,190130009,4,12.2,51,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
1/31/21,190130009,4,8.3,35,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/1/21,190130009,4,11.9,50,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/2/21,190130009,4,14.5,56,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/3/21,190130009,4,19.9,67,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/4/21,190130009,4,9.8,41,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/5/21,190130009,4,6.6,28,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/6/21,190130009,4,4.8,20,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/7/21,190130009,4,5.3,22,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/8/21,190130009,4,7,29,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/9/21,190130009,4,13.2,53,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/10/21,190130009,4,11.6,48,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/11/21,190130009,4,7.7,32,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/12/21,190130009,4,9.7,40,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/13/21,190130009,4,9.2,38,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/14/21,190130009,4,8.7,36,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/15/21,190130009,4,7.7,32,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/16/21,190130009,4,13.1,53,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/17/21,190130009,4,21.1,70,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/18/21,190130009,4,27.3,83,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/19/21,190130009,4,22.5,73,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/20/21,190130009,4,28.6,86,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/21/21,190130009,4,24.5,77,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/22/21,190130009,4,14.8,57,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/23/21,190130009,4,4.1,17,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/24/21,190130009,4,7,29,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/25/21,190130009,4,11.5,48,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/26/21,190130009,4,13.5,54,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/27/21,190130009,4,12.8,52,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
2/28/21,190130009,4,9.5,40,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
3/1/21,190130009,4,6.7,28,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
3/2/21,190130009,4,9.2,38,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
3/3/21,190130009,4,12.2,51,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
3/4/21,190130009,4,13.8,55,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
3/5/21,190130009,4,11.4,48,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
3/6/21,190130009,4,11.3,47,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
3/7/21,190130009,4,12.7,52,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
3/8/21,190130009,4,8.6,36,Water Tower,Acceptable PM2.5 AQI & Speciation Mass,47940,"Waterloo-Cedar Falls, IA",Black Hawk
